SATD;Path;Line;Priority
TODO (@author fdietz): Add proper description here;src/mail/Core/org/columba/mail/folder/mailboximport/MHImporter.java;95;0.0
@TODO dont use deprecated method;src/mail/Core/org/columba/mail/folder/search/LuceneQueryEngine.java;173;0.0
@TODO dont use deprecated method;src/mail/Core/org/columba/mail/folder/search/LuceneQueryEngine.java;176;0.0
@TODO dont use deprecated method;src/mail/Core/org/columba/mail/folder/search/LuceneQueryEngine.java;188;0.0
@TODO dont use deprecated method;src/mail/Core/org/columba/mail/folder/search/LuceneQueryEngine.java;191;0.0
FIXME (@author fdietz): Do we need this implementation in a TempFolder?;src/mail/Core/org/columba/mail/folder/temp/TempFolder.java;193;0.0
TODO (tstich):do some binning to speed up search;src/mail/Core/org/columba/mail/folder/virtual/VirtualFolder.java;541;0.0
TODO (@author fdietz): keep track of progress here;src/mail/Core/org/columba/mail/gui/composer/command/OpenMessageWithComposerCommand.java;100;0.0
bug #997560 (fdietz): CC: should be in Cc:- instead of To:;src/mail/Core/org/columba/mail/gui/composer/command/ReplyToAllCommand.java;77;0.0
TODO (@author karlpeder): Implementation of undo/redo missing;src/mail/Core/org/columba/mail/gui/composer/html/HtmlEditorController.java;244;0.0
TODO (@author karlpeder): Implementation of undo/redo missing;src/mail/Core/org/columba/mail/gui/composer/html/HtmlEditorController.java;252;0.0
TODO (@author karlpeder): Implementation of undo/redo missing;src/mail/Core/org/columba/mail/gui/composer/html/HtmlEditorController.java;288;0.0
TODO (@author karlpeder): Implementation of undo/redo missing;src/mail/Core/org/columba/mail/gui/composer/html/HtmlEditorController.java;295;0.0
TODO (@author fdietz): Add implementation if lists is to be supported;src/mail/Core/org/columba/mail/gui/composer/html/HtmlEditorView.java;587;0.0
TODO (@author fdietz): Add handling for font size combo box;src/mail/Core/org/columba/mail/gui/composer/html/HtmlToolbar.java;235;0.0
TODO (@author fdietz): Add handling for font size combo box;src/mail/Core/org/columba/mail/gui/composer/html/HtmlToolbar.java;245;0.0
TODO (@author javaprog): Implement somehow if images are to be supported;src/mail/Core/org/columba/mail/gui/composer/html/util/ExtendedHTMLEditorKit.java;88;0.0
TODO: use UndoableEditEvent to make this really work;src/mail/Core/org/columba/mail/gui/composer/text/TextEditorController.java;270;0.0
TODO: use UndoableEditEvent to make this really work;src/mail/Core/org/columba/mail/gui/composer/text/TextEditorController.java;278;0.0
TODO (@author fdietz): add undo;src/mail/Core/org/columba/mail/gui/composer/util/FocusAddressComboBox.java;192;0.0
TODO (@author fdietz): add redo;src/mail/Core/org/columba/mail/gui/composer/util/FocusAddressComboBox.java;177;0.0
TODO: i18n?;src/mail/Core/org/columba/mail/gui/config/account/IncomingServerPanel.java;352;0.0
TODO (@author fdietz): should be removed if we only use Streams!;src/mail/Core/org/columba/mail/gui/message/filter/PGPMessageFilter.java;246;0.0
TODO (@author fdietz): make i18n!;src/mail/Core/org/columba/mail/gui/message/filter/PGPMessageFilter.java;212;0.0
TODO (@author fdietz): use value in initStyleSheet();src/mail/Core/org/columba/mail/gui/message/viewer/TextViewer.java;177;0.0
TODO: re-enable feature- the following code violates our;src/mail/Core/org/columba/mail/gui/messageframe/MessageFrameController.java;118;0.0
todo is not supported;src/mail/Core/org/columba/mail/gui/table/TableController.java;645;0.0
TODO:;src/mail/Core/org/columba/mail/gui/table/action/PasteAction.java;57;0.0
TODO (@author fdietz): implement custom menuitem renderer;src/mail/Core/org/columba/mail/gui/table/action/ColorMessageMenu.java;72;0.0
BUGFIX but don't know why that bug occurs;src/mail/Core/org/columba/mail/gui/tree/selection/TreeSelectionHandler.java;87;0.0
bug #999969 (fdietz): classcast exception;src/mail/Core/org/columba/mail/gui/tree/util/SelectFolderDialog.java;148;0.0
TODO: Show dialog;src/mail/Core/org/columba/mail/imap/IMAPServer.java;1829;0.0
* @param folder  *            TODO  * @return  * @throws CommandCancelledException  * @throws IMAPException ;src/mail/Core/org/columba/mail/imap/IMAPServer.java;1758-1765;0.0
* @author Timo  *  * TODO To change the template for this generated type comment go to  * Window - Preferences - Java - Code Generation - Code and Comments;src/mail/Core/org/columba/mail/nativ/defaultmailclient/SystemDefaultMailClient.java;20-25;0.0
* @author Timo  *  * TODO To change the template for this generated type comment go to  * Window - Preferences - Java - Code Generation - Code and Comments;src/mail/Core/org/columba/mail/nativ/defaultmailclient/SystemDefaultMailClientHandler.java;23-28;0.0
TODO (@author fdietz): i18n;src/mail/Core/org/columba/mail/spam/SpamController.java;302;0.0
TODO (@author fdietz): i18n;src/mail/Core/org/columba/mail/spam/command/LearnMessageAsHamCommand.java;66;0.0
TODO (@author fdietz): i18n;src/mail/Core/org/columba/mail/spam/command/LearnMessageAsSpamCommand.java;66;0.0
TODO: Return content type according to the mime part in the mail;src/mail/Core/org/columba/mail/url/cid/CidURLConnection.java;36;0.0
TODO: Return content encoding according to the mime part in the mail;src/mail/Core/org/columba/mail/url/cid/CidURLConnection.java;41;0.0
TODO: Open stream from the mime part specified by contentID of the;src/mail/Core/org/columba/mail/url/cid/CidURLConnection.java;46;0.0
TODO (@author fdietz):: implement test;src/mail/test/org/columba/mail/composer/ToTest.java;88;0.0
